index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
244,ATL,SFO,19:32:00,5,02:13:00,21:45:00,5,UA211,UA,United Airlines,45438,60017,216774
245,ATL,SFO,19:32:00,6,02:13:00,21:45:00,6,UA211,UA,United Airlines,46189,56622,238285
246,ATL,SFO,12:00:00,2,01:54:00,13:54:00,2,DL1677,DL,Delta Airlines,54404,172757,234950
247,ATL,SFO,12:00:00,1,01:54:00,13:54:00,1,DL1677,DL,Delta Airlines,54404,182875,221309
248,ATL,SFO,08:34:00,0,01:59:00,10:33:00,0,DL715,DL,Delta Airlines,54404,188473,306378
249,ATL,MAD,18:10:00,6,14:35:00,08:45:00,0,VS3884,VS,Virgin Atlantic,104234,324594,576212
250,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,VS3884,VS,Virgin Atlantic,104234,335563,551746
251,ATL,MAD,18:10:00,2,14:35:00,08:45:00,3,VS3884,VS,Virgin Atlantic,104234,358160,734230
252,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,VS3884,VS,Virgin Atlantic,109516,380119,459622
253,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,DL108,DL,Delta Airlines,160647,518891,530527
254,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,DL108,DL,Delta Airlines,160673,445559,611701
255,ATL,MAD,18:10:00,2,14:35:00,08:45:00,3,DL108,DL,Delta Airlines,160673,523214,530527
256,ATL,MAD,18:10:00,6,14:35:00,08:45:00,0,DL108,DL,Delta Airlines,160673,454987,710486
257,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,VS3884,VS,Virgin Atlantic,160673,461906,867758
258,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,VS3884,VS,Virgin Atlantic,164465,501993,746961
259,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,VS3884,VS,Virgin Atlantic,164465,445078,746961
260,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,DL108,DL,Delta Airlines,164465,542766,699843
261,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,DL108,DL,Delta Airlines,164465,508511,687867
262,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,DL108,DL,Delta Airlines,164465,417929,738474
263,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,KL6028,KL,KLM,168197,547321,855063
264,ATL,MAD,18:10:00,0,14:35:00,08:45:00,1,AF3585,AF,Air France,168197,539238,883594
265,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,KL6028,KL,KLM,168794,580777,966156
266,ATL,MAD,18:10:00,6,14:35:00,08:45:00,0,AF3585,AF,Air France,168794,481301,717054
267,ATL,MAD,18:10:00,1,14:35:00,08:45:00,2,AF3585,AF,Air France,168794,430213,915175
268,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,KL6028,KL,KLM,172744,539482,795676
269,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,AF3585,AF,Air France,172744,520306,703690
270,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,AF3585,AF,Air France,172744,483570,737002
271,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,AF3585,AF,Air France,172744,543665,808065
272,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,KL6028,KL,KLM,172744,532428,748533
273,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,KL6028,KL,KLM,172744,581609,790757
274,ATL,LAS,05:50:00,6,01:15:00,07:05:00,6,NK805,NK,Spirit Airlines,13947,48379,62019
275,ATL,LAS,21:51:00,4,01:24:00,23:15:00,4,F92001,F9,Frontier Airlines,13984,36791,82508
276,ATL,LAS,22:16:00,6,01:27:00,23:43:00,6,F92001,F9,Frontier Airlines,13984,36787,67823
277,ATL,LAS,22:10:00,3,01:27:00,23:37:00,3,F92001,F9,Frontier Airlines,13984,40360,71897
278,ATL,LAS,20:16:00,5,01:28:00,21:44:00,5,F92001,F9,Frontier Airlines,13984,40993,80171
279,ATL,LAS,05:50:00,5,01:15:00,07:05:00,5,NK805,NK,Spirit Airlines,18428,63243,93083
280,ATL,LAS,10:09:00,3,01:18:00,11:27:00,3,NK1361,NK,Spirit Airlines,18428,60479,98561
281,ATL,LAS,10:09:00,5,01:18:00,11:27:00,5,NK1361,NK,Spirit Airlines,18428,46125,89200
282,ATL,LAS,10:09:00,4,01:18:00,11:27:00,4,NK1361,NK,Spirit Airlines,18428,63673,77944
283,ATL,LAS,21:51:00,0,01:24:00,23:15:00,0,F92001,F9,Frontier Airlines,18465,54303,90651
284,ATL,LAS,21:08:00,2,01:24:00,22:32:00,2,F92001,F9,Frontier Airlines,18465,47266,81706
285,ATL,LAS,22:10:00,1,01:27:00,23:37:00,1,F92001,F9,Frontier Airlines,18465,59612,106776
286,ATL,LAS,05:50:00,1,01:15:00,07:05:00,1,NK805,NK,Spirit Airlines,22014,58915,100187
287,ATL,LAS,05:50:00,4,01:15:00,07:05:00,4,NK805,NK,Spirit Airlines,22014,63148,95967
288,ATL,LAS,05:50:00,2,01:15:00,07:05:00,2,NK805,NK,Spirit Airlines,22014,60780,100405
289,ATL,LAS,05:50:00,3,01:15:00,07:05:00,3,NK805,NK,Spirit Airlines,22014,70068,93277
290,ATL,LAS,10:09:00,6,01:18:00,11:27:00,6,NK1361,NK,Spirit Airlines,22014,56075,129199
291,ATL,LAS,05:50:00,0,01:15:00,07:05:00,0,NK805,NK,Spirit Airlines,25778,84951,153047
292,ATL,LAS,10:09:00,0,01:18:00,11:27:00,0,NK1361,NK,Spirit Airlines,25778,89212,113628
293,ATL,LAS,10:09:00,2,01:18:00,11:27:00,2,NK1361,NK,Spirit Airlines,25778,69393,145565
294,ATL,LAS,09:58:00,5,01:06:00,11:04:00,5,DL941,DL,Delta Airlines,31247,87222,162022
295,ATL,LAS,08:25:00,4,01:08:00,09:33:00,4,DL419,DL,Delta Airlines,31247,93226,171584
296,ATL,LAS,14:02:00,4,01:11:00,15:13:00,4,DL834,DL,Delta Airlines,31247,93226,143475
297,ATL,LAS,18:05:00,6,01:15:00,19:20:00,6,DL1039,DL,Delta Airlines,31247,109091,170989
298,ATL,LAS,20:59:00,4,01:21:00,22:20:00,4,DL1011,DL,Delta Airlines,31247,97516,135532
299,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,VS3926,VS,Virgin Atlantic,106112,345508,1081901
300,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,VS3926,VS,Virgin Atlantic,106112,359522,553067
301,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,VS3926,VS,Virgin Atlantic,106112,344940,498435
302,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,VS3926,VS,Virgin Atlantic,106112,304433,450620
303,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,VS3926,VS,Virgin Atlantic,111489,327893,734764
304,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,VS3926,VS,Virgin Atlantic,111489,313599,635463
305,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,VS3926,VS,Virgin Atlantic,111489,333363,462815
306,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,DL194,DL,Delta Airlines,162960,544837,544862
307,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,DL194,DL,Delta Airlines,163568,528353,732063
308,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,DL194,DL,Delta Airlines,163568,547296,680442
309,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,DL194,DL,Delta Airlines,163568,542103,885148
310,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,KL6035,KL,KLM,164479,440005,975644
311,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,AF3601,AF,Air France,164479,573913,731872
312,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,DL194,DL,Delta Airlines,168050,456084,727330
313,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,DL194,DL,Delta Airlines,168050,503337,800606
314,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,DL194,DL,Delta Airlines,168050,421813,843615
315,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,WS6313,WS,WestJet,37730,125367,197009
316,ATL,YYZ,09:59:00,4,02:10:00,12:09:00,4,DL564,DL,Delta Airlines,37730,40545,220214
317,ATL,YYZ,09:59:00,5,02:10:00,12:09:00,5,WS6313,WS,WestJet,37730,120107,159945
318,ATL,YYZ,14:54:00,5,02:11:00,17:05:00,5,WS6305,WS,WestJet,37730,120322,220053
319,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,DL2204,DL,Delta Airlines,37730,40545,216317
320,ATL,YYZ,14:54:00,6,02:11:00,17:05:00,6,WS6305,WS,WestJet,37730,105435,169442
321,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,WS6305,WS,WestJet,37730,128742,181448
322,ATL,YYZ,21:45:00,4,02:12:00,23:57:00,4,DL567,DL,Delta Airlines,37730,39681,219750
323,ATL,YYZ,19:20:00,4,02:14:00,21:34:00,4,DL1744,DL,Delta Airlines,37730,40545,199652
324,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,WS6302,WS,WestJet,37730,111242,202025
325,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,WS6302,WS,WestJet,37730,124649,202497
326,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,AC8950,AC,Air Canada,37730,117406,44144
327,ATL,YYZ,17:15:00,4,02:15:00,19:30:00,4,AC8956,AC,Air Canada,37730,113760,52374
328,ATL,YYZ,19:40:00,4,02:15:00,21:55:00,4,AC8958,AC,Air Canada,37730,97499,52374
329,ATL,YYZ,11:05:00,6,02:15:00,13:20:00,6,AC8954,AC,Air Canada,37730,99283,64004
330,ATL,YYZ,17:15:00,5,02:15:00,19:30:00,5,UA8109,UA,United Airlines,37730,110907,159601
331,ATL,YYZ,17:15:00,6,02:15:00,19:30:00,6,AC8956,AC,Air Canada,37730,99161,44575
332,ATL,YYZ,19:40:00,6,02:15:00,21:55:00,6,AC8958,AC,Air Canada,37730,97709,64004
333,ATL,YYZ,06:30:00,4,02:15:00,08:45:00,4,AC8950,AC,Air Canada,37730,126400,52374
334,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,DL564,DL,Delta Airlines,37840,94625,187604
335,ATL,YYZ,21:45:00,6,02:12:00,23:57:00,6,DL567,DL,Delta Airlines,37840,115787,174984
336,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,DL1744,DL,Delta Airlines,37840,106606,158775
337,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,UA8569,UA,United Airlines,37841,96317,45784
338,ATL,YYZ,21:45:00,5,02:12:00,23:57:00,5,DL567,DL,Delta Airlines,37844,40596,193561
339,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,DL1744,DL,Delta Airlines,37844,40596,192472
340,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,CA111,CA,Air China,40534,138337,201450
341,PEK,HKG,16:45:00,0,04:15:00,21:00:00,0,CX331,CX,Cathay Pacific,40549,115222,85132
342,PEK,HKG,16:45:00,6,04:15:00,21:00:00,6,CX331,CX,Cathay Pacific,40549,139619,85851
343,PEK,HKG,16:45:00,4,04:15:00,21:00:00,4,CX331,CX,Cathay Pacific,40549,126467,85132
344,PEK,HKG,16:45:00,5,04:15:00,21:00:00,5,CX331,CX,Cathay Pacific,40549,115899,85132
345,PEK,HKG,16:45:00,3,04:15:00,21:00:00,3,CX331,CX,Cathay Pacific,40549,116149,85132
346,PEK,HKG,16:45:00,1,04:15:00,21:00:00,1,CX331,CX,Cathay Pacific,40549,102547,85132
347,PEK,HKG,12:05:00,4,04:20:00,16:25:00,4,CX335,CX,Cathay Pacific,40549,104218,85132
348,PEK,HKG,12:05:00,6,04:20:00,16:25:00,6,CX335,CX,Cathay Pacific,40549,103904,85851
349,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,CX335,CX,Cathay Pacific,40549,107235,85132
350,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,CX335,CX,Cathay Pacific,40549,115722,85132
351,PEK,HKG,12:05:00,1,04:20:00,16:25:00,1,CX335,CX,Cathay Pacific,40549,134355,85132
352,PEK,HKG,16:45:00,2,04:15:00,21:00:00,2,CX331,CX,Cathay Pacific,40558,108149,85132
353,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,CX335,CX,Cathay Pacific,40558,138736,85132
354,PEK,HKG,12:05:00,0,04:20:00,16:25:00,0,CX335,CX,Cathay Pacific,40558,108627,85132
355,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,CX6111,CX,Cathay Pacific,48389,158244,230862
356,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,CA6503,CA,Air China,57641,166772,315628
357,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,CA6503,CA,Air China,57641,175723,233149
358,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,CA6503,CA,Air China,58061,151399,278398
359,PEK,CDG,23:50:00,5,11:25:00,11:15:00,6,AF393,AF,Air France,89835,138128,516857
360,PEK,CAN,09:00:00,4,03:20:00,12:20:00,4,CA1321,CA,Air China,43312,126235,215825
361,PEK,CAN,14:00:00,4,03:20:00,17:20:00,4,CA1327,CA,Air China,43312,128551,193823
362,PEK,CAN,14:00:00,5,03:20:00,17:20:00,5,CA1327,CA,Air China,43312,140063,232010
363,PEK,CAN,10:00:00,4,03:20:00,13:20:00,4,CA1317,CA,Air China,43312,128868,175118
364,PEK,CAN,19:00:00,4,03:20:00,22:20:00,4,CA1379,CA,Air China,43312,131764,244712
365,PEK,CAN,10:00:00,5,03:20:00,13:20:00,5,CA1317,CA,Air China,43312,128049,192539
366,PEK,CAN,09:00:00,5,03:20:00,12:20:00,5,CA1321,CA,Air China,43312,111244,196697
367,PEK,CAN,19:00:00,5,03:20:00,22:20:00,5,CA1379,CA,Air China,43312,114490,173895
368,PEK,CAN,12:00:00,4,03:20:00,15:20:00,4,CA1339,CA,Air China,43312,115502,253503
369,PEK,CAN,15:00:00,5,03:20:00,18:20:00,5,CA1301,CA,Air China,43312,142110,257920
370,PEK,CAN,08:00:00,5,03:25:00,11:25:00,5,CA1351,CA,Air China,43312,140687,204060
371,PEK,CAN,08:00:00,4,03:25:00,11:25:00,4,CA1351,CA,Air China,43312,150991,177856
372,PEK,CAN,09:00:00,6,03:20:00,12:20:00,6,CA1321,CA,Air China,43671,132745,252345
373,PEK,CAN,10:00:00,3,03:20:00,13:20:00,3,CA1317,CA,Air China,43671,128927,214598
374,PEK,CAN,15:00:00,6,03:20:00,18:20:00,6,CA1301,CA,Air China,43671,138231,227233
375,PEK,CAN,14:00:00,6,03:20:00,17:20:00,6,CA1327,CA,Air China,43671,113172,212023
376,PEK,CAN,08:00:00,3,03:25:00,11:25:00,3,CA1351,CA,Air China,43671,117236,208965
377,PEK,FRA,01:15:00,5,06:15:00,07:30:00,5,LH721,LH,Lufthansa,239646,313224,577702
378,PEK,CTU,20:30:00,0,03:15:00,23:45:00,0,CA4106,CA,Air China,11042,31595,47241
382,PEK,CTU,20:30:00,3,03:15:00,23:45:00,3,CA4106,CA,Air China,11723,31304,59779
383,PEK,CTU,20:30:00,1,03:15:00,23:45:00,1,CA4106,CA,Air China,11723,31787,51919
384,PEK,CTU,20:30:00,2,03:15:00,23:45:00,2,CA4106,CA,Air China,11723,32305,53301
390,PEK,CTU,16:30:00,1,03:05:00,19:35:00,1,CA1407,CA,Air China,12404,33579,57783
391,PEK,CTU,16:30:00,2,03:05:00,19:35:00,2,CA1407,CA,Air China,12404,35526,60065
392,PEK,CTU,20:30:00,5,03:15:00,23:45:00,5,CA4106,CA,Air China,12404,36813,63398
393,PEK,CTU,18:30:00,2,03:25:00,21:55:00,2,CA4104,CA,Air China,12404,41057,70646
394,PEK,CTU,19:30:00,3,03:25:00,22:55:00,3,CA4110,CA,Air China,12404,39265,56009
395,PEK,CTU,19:30:00,2,03:25:00,22:55:00,2,CA4110,CA,Air China,12404,37135,49667
396,PEK,CTU,19:30:00,0,03:25:00,22:55:00,0,CA4110,CA,Air China,12404,34600,62500
397,PEK,CTU,18:30:00,1,03:25:00,21:55:00,1,CA4104,CA,Air China,12404,36105,56637
398,PEK,CTU,18:30:00,0,03:25:00,21:55:00,0,CA4104,CA,Air China,12404,40904,53939
399,PEK,CTU,18:30:00,3,03:25:00,21:55:00,3,CA4104,CA,Air China,12404,39125,62867
400,PEK,CTU,19:30:00,1,03:25:00,22:55:00,1,CA4110,CA,Air China,12404,34862,50189
401,PEK,CTU,15:30:00,2,03:10:00,18:40:00,2,CA4116,CA,Air China,13085,39074,61863
402,PEK,CTU,15:30:00,1,03:10:00,18:40:00,1,CA4116,CA,Air China,13085,34002,65632
403,DXB,LAX,08:55:00,4,05:20:00,14:15:00,4,EK215,EK,Emirates,140540,417323,562104
404,DXB,LAX,08:55:00,3,05:20:00,14:15:00,3,EK215,EK,Emirates,140540,437449,560607
405,DXB,LAX,08:55:00,5,05:20:00,14:15:00,5,EK215,EK,Emirates,140540,389753,558468
406,DXB,LAX,08:55:00,1,05:20:00,14:15:00,1,EK215,EK,Emirates,140540,478560,778976
407,DXB,LAX,08:55:00,0,05:20:00,14:15:00,0,EK215,EK,Emirates,140540,362220,778976
408,DXB,LAX,08:55:00,2,05:20:00,14:15:00,2,EK215,EK,Emirates,140540,354872,702927
409,DXB,LAX,08:55:00,6,05:20:00,14:15:00,6,EK215,EK,Emirates,140540,464755,560077
410,DXB,ORD,09:55:00,3,05:50:00,15:45:00,3,EK235,EK,Emirates,118002,411513,499836
411,DXB,ORD,09:55:00,0,05:50:00,15:45:00,0,EK235,EK,Emirates,118002,378802,497937
412,DXB,ORD,09:55:00,2,05:50:00,15:45:00,2,EK235,EK,Emirates,139705,475833,497937
413,DXB,ORD,09:55:00,5,05:50:00,15:45:00,5,EK235,EK,Emirates,139705,359634,649366
414,DXB,ORD,09:55:00,6,05:50:00,15:45:00,6,EK235,EK,Emirates,139705,482033,759461
415,DXB,ORD,09:55:00,1,05:50:00,15:45:00,1,EK235,EK,Emirates,150040,458008,418668
416,DXB,LHR,15:45:00,6,04:30:00,20:15:00,6,EK5,EK,Emirates,46035,128999,188936
417,DXB,LHR,01:25:00,5,04:50:00,06:15:00,5,BA106,BA,British Airways,47433,135744,228069
418,DXB,LHR,01:25:00,6,04:50:00,06:15:00,6,BA106,BA,British Airways,47433,151756,190968
419,DXB,LHR,09:20:00,0,04:55:00,14:15:00,0,BA108,BA,British Airways,47433,165676,260834
420,DXB,LHR,14:15:00,6,04:25:00,18:40:00,6,EK3,EK,Emirates,50782,169250,264878
421,DXB,LHR,02:30:00,2,04:35:00,07:05:00,2,EK7,EK,Emirates,50782,138198,256759
422,DXB,LHR,02:30:00,1,04:35:00,07:05:00,1,EK7,EK,Emirates,50782,173295,337758
423,DXB,LHR,11:25:00,5,04:45:00,16:10:00,5,EK31,EK,Emirates,50782,135995,239464
424,DXB,LHR,11:25:00,6,04:45:00,16:10:00,6,EK31,EK,Emirates,50782,146239,337758
425,DXB,LHR,11:25:00,1,04:45:00,16:10:00,1,EK31,EK,Emirates,50782,141579,432730
426,DXB,LHR,09:40:00,1,04:45:00,14:25:00,1,EK29,EK,Emirates,50782,153667,432730
427,DXB,LHR,11:25:00,2,04:45:00,16:10:00,2,EK31,EK,Emirates,51025,146263,281824
428,DXB,LHR,14:15:00,3,04:25:00,18:40:00,3,EK3,EK,Emirates,55082,187911,432905
429,DXB,LHR,14:15:00,2,04:25:00,18:40:00,2,EK3,EK,Emirates,55082,179360,281824
430,DXB,LHR,14:15:00,0,04:25:00,18:40:00,0,EK3,EK,Emirates,55082,186376,250198
431,DXB,LHR,14:15:00,1,04:25:00,18:40:00,1,EK3,EK,Emirates,55082,185109,337758
432,DXB,LHR,15:45:00,3,04:30:00,20:15:00,3,EK5,EK,Emirates,55082,168802,337445
433,DXB,LHR,15:45:00,2,04:30:00,20:15:00,2,EK5,EK,Emirates,55082,167434,281824
434,DXB,LHR,15:45:00,5,04:30:00,20:15:00,5,EK5,EK,Emirates,55082,187137,337758
435,DXB,LHR,02:30:00,4,04:35:00,07:05:00,4,EK7,EK,Emirates,55082,149870,432730
436,DXB,LHR,07:45:00,1,04:40:00,12:25:00,1,EK1,EK,Emirates,55082,177514,432730
437,DXB,LHR,07:45:00,2,04:40:00,12:25:00,2,EK1,EK,Emirates,55082,163531,337758
438,DXB,LHR,11:25:00,3,04:45:00,16:10:00,3,EK31,EK,Emirates,55082,155013,242408
439,DXB,LHR,09:40:00,2,04:45:00,14:25:00,2,EK29,EK,Emirates,55082,149056,281824
440,DXB,LHR,09:40:00,5,04:45:00,14:25:00,5,EK29,EK,Emirates,55082,161478,259033
441,DXB,CDG,00:40:00,6,05:15:00,05:55:00,6,AF655,AF,Air France,47422,103651,301132
442,DXB,CDG,00:40:00,5,05:15:00,05:55:00,5,AF655,AF,Air France,49793,105724,301132
443,DXB,CDG,00:40:00,4,05:15:00,05:55:00,4,AF655,AF,Air France,53258,108746,301132
444,DXB,CDG,00:40:00,2,05:15:00,05:55:00,2,AF655,AF,Air France,54444,115222,301132
445,DXB,CDG,00:40:00,1,05:15:00,05:55:00,1,AF655,AF,Air France,54444,115222,301132
446,DXB,CDG,00:40:00,0,05:15:00,05:55:00,0,AF655,AF,Air France,54444,115222,301132
447,DXB,CDG,08:20:00,4,05:10:00,13:30:00,4,EK73,EK,Emirates,54896,150630,282493
448,DXB,CDG,08:20:00,0,05:10:00,13:30:00,0,EK73,EK,Emirates,54896,183425,306078
449,DXB,CDG,08:20:00,2,05:10:00,13:30:00,2,EK73,EK,Emirates,54896,176519,372070
450,DXB,CDG,08:20:00,6,05:10:00,13:30:00,6,EK73,EK,Emirates,54896,156955,299385
451,DXB,CDG,08:20:00,1,05:10:00,13:30:00,1,EK73,EK,Emirates,54896,175983,277662
452,DXB,CDG,14:40:00,0,05:20:00,20:00:00,0,EK75,EK,Emirates,54896,157284,277669
453,DXB,CDG,14:40:00,5,05:20:00,20:00:00,5,EK75,EK,Emirates,54896,172171,375380
454,DXB,CDG,04:05:00,6,05:20:00,09:25:00,6,EK71,EK,Emirates,54896,186332,370804
455,DXB,CDG,14:40:00,4,05:20:00,20:00:00,4,EK75,EK,Emirates,54896,190665,282493
456,DXB,CDG,14:40:00,3,05:20:00,20:00:00,3,EK75,EK,Emirates,54896,163149,295847
457,DXB,CDG,04:05:00,1,05:20:00,09:25:00,1,EK71,EK,Emirates,54896,150720,373122
458,DXB,CDG,04:05:00,5,05:20:00,09:25:00,5,EK71,EK,Emirates,54896,141800,440747
459,DXB,CDG,04:05:00,4,05:20:00,09:25:00,4,EK71,EK,Emirates,54896,162207,375380
460,DXB,CDG,04:05:00,3,05:20:00,09:25:00,3,EK71,EK,Emirates,54896,184285,544539
461,DXB,CDG,14:40:00,6,05:20:00,20:00:00,6,EK75,EK,Emirates,54896,186137,410093
462,DXB,CDG,14:40:00,1,05:20:00,20:00:00,1,EK75,EK,Emirates,54896,177700,370804
463,DXB,CDG,14:40:00,2,05:20:00,20:00:00,2,EK75,EK,Emirates,54896,190229,276826
464,DXB,CDG,04:05:00,2,05:20:00,09:25:00,2,EK71,EK,Emirates,54896,157160,276826
465,DXB,CDG,00:40:00,3,05:15:00,05:55:00,3,AF655,AF,Air France,57818,118158,301132
466,DXB,AMS,00:55:00,5,05:00:00,05:55:00,5,KL428,KL,KLM,53152,160720,287489
467,DXB,AMS,00:55:00,6,05:00:00,05:55:00,6,KL428,KL,KLM,53152,152232,287489
468,DXB,AMS,04:40:00,6,05:10:00,09:50:00,6,KL419,KL,KLM,53152,144374,327814
469,DXB,AMS,08:05:00,0,05:10:00,13:15:00,0,EK147,EK,Emirates,55899,187372,396710
470,DXB,AMS,08:05:00,3,05:10:00,13:15:00,3,EK147,EK,Emirates,55899,176348,263367
471,DXB,AMS,08:05:00,2,05:10:00,13:15:00,2,EK147,EK,Emirates,55899,157329,396710
472,DXB,AMS,08:05:00,5,05:10:00,13:15:00,5,EK147,EK,Emirates,55899,149296,470193
473,DXB,AMS,08:05:00,1,05:10:00,13:15:00,1,EK147,EK,Emirates,55899,146787,263367
474,DXB,AMS,08:05:00,6,05:10:00,13:15:00,6,EK147,EK,Emirates,55899,193825,265636
475,DXB,AMS,08:05:00,4,05:10:00,13:15:00,4,EK147,EK,Emirates,55899,164121,303281
476,DXB,AMS,14:45:00,4,05:15:00,20:00:00,4,EK149,EK,Emirates,55899,178554,268142
477,DXB,AMS,14:45:00,3,05:15:00,20:00:00,3,EK149,EK,Emirates,55899,169443,263367
478,DXB,AMS,14:45:00,5,05:15:00,20:00:00,5,EK149,EK,Emirates,55899,188338,334609
479,DXB,AMS,14:45:00,6,05:15:00,20:00:00,6,EK149,EK,Emirates,55899,140581,265636
480,DXB,AMS,14:45:00,2,05:15:00,20:00:00,2,EK149,EK,Emirates,55899,167411,427364
481,DXB,AMS,14:45:00,0,05:15:00,20:00:00,0,EK149,EK,Emirates,55899,141076,372359
482,DXB,AMS,14:45:00,1,05:15:00,20:00:00,1,EK149,EK,Emirates,55899,193311,263367
483,DXB,AMS,00:55:00,4,05:00:00,05:55:00,4,KL428,KL,KLM,56400,148785,287489
484,DXB,AMS,04:40:00,4,05:10:00,09:50:00,4,KL419,KL,KLM,56400,182706,287489
485,DXB,AMS,00:55:00,2,05:00:00,05:55:00,2,KL428,KL,KLM,59555,154754,287489
486,DXB,AMS,00:55:00,0,05:00:00,05:55:00,0,KL428,KL,KLM,59555,199272,287489
487,DXB,AMS,00:55:00,1,05:00:00,05:55:00,1,KL428,KL,KLM,59555,168541,287489
488,DXB,AMS,04:40:00,1,05:10:00,09:50:00,1,KL419,KL,KLM,59555,166912,287489
489,DXB,AMS,00:55:00,3,05:00:00,05:55:00,3,KL428,KL,KLM,62803,181004,287489
490,DXB,DFW,02:50:00,0,07:00:00,09:50:00,0,EK221,EK,Emirates,115906,298138,574713
491,DXB,DFW,02:50:00,4,07:00:00,09:50:00,4,EK221,EK,Emirates,120097,324542,465375
492,DXB,DFW,02:50:00,1,07:00:00,09:50:00,1,EK221,EK,Emirates,120097,307788,615362
493,DXB,DFW,02:50:00,3,07:00:00,09:50:00,3,EK221,EK,Emirates,120600,401168,599243
494,DXB,DFW,02:50:00,2,07:00:00,09:50:00,2,EK221,EK,Emirates,120600,306809,599243
495,DXB,DFW,02:50:00,6,07:00:00,09:50:00,6,EK221,EK,Emirates,142185,470630,465375
496,DXB,DFW,02:50:00,5,07:00:00,09:50:00,5,EK221,EK,Emirates,143395,467208,599243
497,DXB,FRA,15:20:00,3,04:45:00,20:05:00,3,EK47,EK,Emirates,52932,170162,238929
498,DXB,FRA,15:20:00,6,04:45:00,20:05:00,6,EK47,EK,Emirates,52932,161622,337430
499,DXB,FRA,15:20:00,2,04:45:00,20:05:00,2,EK47,EK,Emirates,52932,142800,239030
500,DXB,FRA,15:20:00,1,04:45:00,20:05:00,1,EK47,EK,Emirates,52932,152893,337430
501,DXB,FRA,15:20:00,0,04:45:00,20:05:00,0,EK47,EK,Emirates,52932,142670,238142
502,DXB,FRA,15:20:00,4,04:45:00,20:05:00,4,EK47,EK,Emirates,52932,146926,342093
503,DXB,FRA,15:20:00,5,04:45:00,20:05:00,5,EK47,EK,Emirates,52932,183956,342093
504,DXB,FRA,08:25:00,1,04:50:00,13:15:00,1,EK45,EK,Emirates,52932,136649,299592
505,DXB,FRA,08:25:00,5,04:50:00,13:15:00,5,EK45,EK,Emirates,52932,135027,392521
506,DXB,FRA,08:25:00,6,04:50:00,13:15:00,6,EK45,EK,Emirates,52932,172523,392521
