,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
258,DEL,LKO,13:35:00,0,01:10:00,14:45:00,0,UK641,UK,Vistara,6546,8596,18885
259,DEL,LKO,13:35:00,2,01:10:00,14:45:00,2,UK641,UK,Vistara,6729,8596,18885
260,DEL,LKO,13:35:00,5,01:10:00,14:45:00,5,UK641,UK,Vistara,6729,8596,18885
261,DEL,LKO,13:35:00,4,01:10:00,14:45:00,4,UK641,UK,Vistara,6729,8596,16488
262,DEL,LKO,13:35:00,1,01:10:00,14:45:00,1,UK641,UK,Vistara,6729,8596,14571
263,DEL,LKO,18:30:00,6,01:05:00,19:35:00,6,AI811,AI,Air India,6730,23192,15343
264,DEL,LKO,07:05:00,6,01:05:00,08:10:00,6,AI411,AI,Air India,6730,18782,15343
265,DEL,LKO,18:30:00,4,01:05:00,19:35:00,4,AI811,AI,Air India,6730,22747,22488
266,DEL,LKO,18:30:00,3,01:05:00,19:35:00,3,AI811,AI,Air India,6730,20332,14743
267,DEL,LKO,12:20:00,3,01:05:00,13:25:00,3,AI431,AI,Air India,6730,19857,14743
268,DEL,LKO,12:20:00,6,01:05:00,13:25:00,6,AI431,AI,Air India,6730,20774,15343
269,DEL,LKO,18:30:00,5,01:05:00,19:35:00,5,AI811,AI,Air India,6730,22513,15343
270,DEL,LKO,07:05:00,2,01:05:00,08:10:00,2,AI411,AI,Air India,6730,19279,14743
271,DEL,LKO,12:20:00,2,01:05:00,13:25:00,2,AI431,AI,Air India,6730,22874,14743
272,DEL,LKO,12:20:00,4,01:05:00,13:25:00,4,AI431,AI,Air India,6730,17758,14743
273,DEL,LKO,18:30:00,0,01:05:00,19:35:00,0,AI811,AI,Air India,6730,18897,14743
274,DEL,LKO,07:05:00,4,01:05:00,08:10:00,4,AI411,AI,Air India,6730,17852,14743
275,DEL,LKO,12:20:00,0,01:05:00,13:25:00,0,AI431,AI,Air India,6730,20076,28422
276,DEL,LKO,12:20:00,1,01:05:00,13:25:00,1,AI431,AI,Air India,6730,19887,14743
277,DEL,LKO,12:20:00,5,01:05:00,13:25:00,5,AI431,AI,Air India,6730,22540,15343
278,DEL,LKO,18:30:00,2,01:05:00,19:35:00,2,AI811,AI,Air India,6730,22412,14743
279,DEL,LKO,07:05:00,0,01:05:00,08:10:00,0,AI411,AI,Air India,7087,24365,15344
280,DEL,LKO,18:30:00,1,01:05:00,19:35:00,1,AI811,AI,Air India,7087,18491,30645
281,DEL,CJB,11:45:00,0,02:55:00,14:40:00,0,UK533,UK,Vistara,13306,23876,41235
282,DEL,CJB,11:45:00,6,02:55:00,14:40:00,6,UK533,UK,Vistara,13306,16805,63738
283,DEL,CJB,11:45:00,5,02:55:00,14:40:00,5,UK533,UK,Vistara,13485,16805,78327
284,DEL,CJB,11:45:00,3,02:55:00,14:40:00,3,UK533,UK,Vistara,13485,16805,36921
285,DEL,CJB,11:45:00,1,02:55:00,14:40:00,1,UK533,UK,Vistara,13485,16805,36921
286,DEL,CJB,09:45:00,2,04:40:00,14:25:00,2,AI429,AI,Air India,13488,46579,61270
287,DEL,CJB,09:45:00,1,04:40:00,14:25:00,1,AI429,AI,Air India,13488,43265,59282
288,DEL,CJB,09:45:00,0,04:40:00,14:25:00,0,AI429,AI,Air India,13488,44031,72245
289,DEL,CJB,09:45:00,3,04:40:00,14:25:00,3,AI429,AI,Air India,13488,35896,68174
290,DEL,CJB,18:35:00,5,02:45:00,21:20:00,5,6E2185,6E,IndiGo,13874,42977,72423
291,DEL,CJB,18:35:00,0,02:45:00,21:20:00,0,6E2185,6E,IndiGo,13874,46220,81202
292,DEL,CJB,18:35:00,4,02:45:00,21:20:00,4,6E2185,6E,IndiGo,13874,48192,67685
293,DEL,CJB,18:35:00,1,02:45:00,21:20:00,1,6E2185,6E,IndiGo,13874,39286,60671
294,DEL,CJB,18:35:00,2,02:45:00,21:20:00,2,6E2185,6E,IndiGo,13874,37810,83242
295,DEL,CJB,18:35:00,6,02:45:00,21:20:00,6,6E2185,6E,IndiGo,13874,46243,67433
296,DEL,CJB,18:35:00,3,02:45:00,21:20:00,3,6E2185,6E,IndiGo,13874,38059,77759
297,DEL,CJB,06:10:00,4,02:50:00,09:00:00,4,6E2488,6E,IndiGo,13874,43104,79756
298,DEL,CJB,06:10:00,3,02:50:00,09:00:00,3,6E2488,6E,IndiGo,13874,44670,67321
299,DEL,CJB,06:10:00,2,02:50:00,09:00:00,2,6E2488,6E,IndiGo,13874,40585,61947
300,DEL,CJB,06:10:00,5,02:50:00,09:00:00,5,6E2488,6E,IndiGo,13874,41032,79016
301,DEL,CJB,06:10:00,6,02:50:00,09:00:00,6,6E2488,6E,IndiGo,13874,44013,67008
302,DEL,CJB,06:10:00,0,02:50:00,09:00:00,0,6E2488,6E,IndiGo,13874,47180,71570
303,DEL,CJB,11:45:00,4,02:55:00,14:40:00,4,UK533,UK,Vistara,14071,16805,68230
304,DEL,CJB,11:45:00,2,02:55:00,14:40:00,2,UK533,UK,Vistara,14071,16805,41235
305,DEL,CJB,09:45:00,4,04:40:00,14:25:00,4,AI429,AI,Air India,14770,39730,82713
306,DEL,PNQ,20:35:00,2,02:10:00,22:45:00,2,G8275,G8,Go First,5241,15252,21593
307,DEL,PNQ,18:25:00,2,02:10:00,20:35:00,2,G81171,G8,Go First,5241,18007,28445
308,DEL,PNQ,18:25:00,1,02:10:00,20:35:00,1,G81171,G8,Go First,5241,13190,25527
309,DEL,PNQ,14:55:00,1,02:15:00,17:10:00,1,G82513,G8,Go First,5241,18204,21221
310,DEL,PNQ,09:25:00,1,02:15:00,11:40:00,1,G8173,G8,Go First,5241,18209,29231
311,DEL,PNQ,14:55:00,2,02:15:00,17:10:00,2,G82513,G8,Go First,5241,16516,28814
312,DEL,PNQ,09:25:00,2,02:15:00,11:40:00,2,G8173,G8,Go First,5241,16005,24883
313,DEL,PNQ,09:25:00,6,02:15:00,11:40:00,6,G8173,G8,Go First,5715,18090,31644
314,DEL,PNQ,09:20:00,0,02:00:00,11:20:00,0,SG8185,SG,SpiceJet,5739,16618,23244
315,DEL,PNQ,20:25:00,0,02:10:00,22:35:00,0,SG8190,SG,SpiceJet,5739,19504,25813
316,DEL,PNQ,09:20:00,1,02:00:00,11:20:00,1,SG8185,SG,SpiceJet,5794,20030,27131
317,DEL,PNQ,20:25:00,1,02:10:00,22:35:00,1,SG8190,SG,SpiceJet,5794,15322,26559
318,DEL,PNQ,20:25:00,2,02:10:00,22:35:00,2,SG8190,SG,SpiceJet,5794,17100,25854
319,DEL,PNQ,09:25:00,6,01:55:00,11:20:00,6,SG8185,SG,SpiceJet,5852,14805,24512
320,DEL,PNQ,18:25:00,0,02:10:00,20:35:00,0,G81171,G8,Go First,6094,15317,29607
321,DEL,PNQ,20:35:00,6,02:10:00,22:45:00,6,G8275,G8,Go First,6206,17890,25065
322,DEL,PNQ,20:35:00,0,02:10:00,22:45:00,0,G8275,G8,Go First,6206,15754,35764
323,DEL,PNQ,09:25:00,0,02:15:00,11:40:00,0,G8173,G8,Go First,6206,17477,26194
324,DEL,PNQ,14:55:00,0,02:15:00,17:10:00,0,G82513,G8,Go First,6206,20230,29519
325,DEL,PNQ,15:30:00,2,01:55:00,17:25:00,2,I5768,I5,AirAsia India,6326,18368,26285
326,DEL,PNQ,15:30:00,1,01:55:00,17:25:00,1,I5768,I5,AirAsia India,6326,21288,37334
327,DEL,PNQ,15:30:00,0,01:55:00,17:25:00,0,I5768,I5,AirAsia India,6326,19648,31393
328,DEL,PNQ,04:10:00,6,02:05:00,06:15:00,6,I5764,I5,AirAsia India,6326,21393,30755
329,DEL,PNQ,04:10:00,2,02:05:00,06:15:00,2,I5764,I5,AirAsia India,6326,19176,36807
330,DEL,PNQ,04:10:00,1,02:05:00,06:15:00,1,I5764,I5,AirAsia India,6326,20600,27924
331,DEL,IXB,08:00:00,4,02:00:00,10:00:00,4,UK725,UK,Vistara,9070,26321,37400
332,DEL,IXB,08:00:00,6,02:00:00,10:00:00,6,UK725,UK,Vistara,9070,23819,43328
333,DEL,IXB,08:00:00,5,02:00:00,10:00:00,5,UK725,UK,Vistara,9253,32005,44892
334,DEL,IXB,08:00:00,1,02:00:00,10:00:00,1,UK725,UK,Vistara,9253,23441,46128
335,DEL,IXB,08:00:00,2,02:00:00,10:00:00,2,UK725,UK,Vistara,9253,31636,41157
336,DEL,IXB,08:00:00,3,02:00:00,10:00:00,3,UK725,UK,Vistara,9253,31334,53515
337,DEL,IXB,06:30:00,6,02:00:00,08:30:00,6,SG8903,SG,SpiceJet,9254,31509,38497
338,DEL,IXB,06:30:00,1,02:00:00,08:30:00,1,SG8903,SG,SpiceJet,9254,30912,52198
339,DEL,IXB,06:30:00,5,02:00:00,08:30:00,5,SG8903,SG,SpiceJet,9254,28109,42177
340,DEL,IXB,06:30:00,0,02:00:00,08:30:00,0,SG8903,SG,SpiceJet,9254,24476,47535
341,DEL,IXB,06:30:00,3,02:00:00,08:30:00,3,SG8903,SG,SpiceJet,9254,26910,51389
342,DEL,IXB,06:30:00,2,02:00:00,08:30:00,2,SG8903,SG,SpiceJet,9254,30295,51603
343,DEL,IXB,13:05:00,3,02:15:00,15:20:00,3,SG8187,SG,SpiceJet,9254,23723,46870
344,DEL,IXB,13:05:00,5,02:15:00,15:20:00,5,SG8187,SG,SpiceJet,9254,26407,48109
345,DEL,IXB,13:05:00,2,02:15:00,15:20:00,2,SG8187,SG,SpiceJet,9254,24512,45635
346,DEL,IXB,13:05:00,4,02:15:00,15:20:00,4,SG8187,SG,SpiceJet,9254,25478,38142
347,DEL,IXB,13:05:00,0,02:15:00,15:20:00,0,SG8187,SG,SpiceJet,9254,23556,44734
348,DEL,IXB,13:05:00,1,02:15:00,15:20:00,1,SG8187,SG,SpiceJet,9254,25489,50509
349,DEL,IXB,13:05:00,6,02:15:00,15:20:00,6,SG8187,SG,SpiceJet,9254,30548,44239
350,DEL,IXB,11:00:00,5,02:40:00,13:40:00,5,SG3757,SG,SpiceJet,9254,24287,47020
351,DEL,IXB,11:00:00,3,02:40:00,13:40:00,3,SG3757,SG,SpiceJet,9254,26319,53637
352,DEL,IXB,11:00:00,6,02:40:00,13:40:00,6,SG3757,SG,SpiceJet,9254,25989,46417
353,DEL,IXB,11:20:00,5,01:55:00,13:15:00,5,AI879,AI,Air India,9256,32178,21127
354,DEL,IXB,11:20:00,6,01:55:00,13:15:00,6,AI879,AI,Air India,9256,26790,42794
355,DEL,IXB,11:20:00,2,01:55:00,13:15:00,2,AI879,AI,Air India,9256,32208,20785
356,DEL,GAU,15:20:00,5,02:25:00,17:45:00,5,UK721,UK,Vistara,9975,10638,32809
357,DEL,GAU,09:40:00,5,02:25:00,12:05:00,5,UK741,UK,Vistara,9975,12620,32809
358,DEL,GAU,09:40:00,1,02:25:00,12:05:00,1,UK741,UK,Vistara,9975,14761,32809
359,DEL,GAU,09:40:00,3,02:25:00,12:05:00,3,UK741,UK,Vistara,9975,14761,28957
360,DEL,GAU,09:40:00,2,02:25:00,12:05:00,2,UK741,UK,Vistara,9975,21341,32809
361,DEL,GAU,09:40:00,6,02:25:00,12:05:00,6,UK741,UK,Vistara,9975,14761,32809
362,DEL,GAU,09:40:00,4,02:25:00,12:05:00,4,UK741,UK,Vistara,9975,14761,32809
363,DEL,GAU,15:20:00,1,02:25:00,17:45:00,1,UK721,UK,Vistara,10157,14761,46078
364,DEL,GAU,09:40:00,0,02:25:00,12:05:00,0,UK741,UK,Vistara,10157,14761,29160
365,DEL,GAU,15:20:00,3,02:25:00,17:45:00,3,UK721,UK,Vistara,10157,14761,28957
366,DEL,GAU,15:20:00,2,02:25:00,17:45:00,2,UK721,UK,Vistara,10157,14761,53675
367,DEL,GAU,15:20:00,4,02:25:00,17:45:00,4,UK721,UK,Vistara,10157,19201,32809
368,DEL,GAU,15:20:00,0,02:25:00,17:45:00,0,UK721,UK,Vistara,10157,24444,36120
369,DEL,GAU,10:20:00,0,02:15:00,12:35:00,0,SG8152,SG,SpiceJet,10158,32586,41742
370,DEL,GAU,10:20:00,4,02:15:00,12:35:00,4,SG8152,SG,SpiceJet,10158,30183,53745
371,DEL,GAU,10:20:00,1,02:15:00,12:35:00,1,SG8152,SG,SpiceJet,10158,30405,45708
372,DEL,GAU,10:20:00,3,02:15:00,12:35:00,3,SG8152,SG,SpiceJet,10158,30629,58887
373,DEL,GAU,10:20:00,6,02:15:00,12:35:00,6,SG8152,SG,SpiceJet,10158,30232,50562
374,DEL,GAU,10:20:00,5,02:15:00,12:35:00,5,SG8152,SG,SpiceJet,10158,34481,45929
375,DEL,GAU,10:20:00,2,02:15:00,12:35:00,2,SG8152,SG,SpiceJet,10158,31204,41277
376,DEL,GAU,09:30:00,5,02:35:00,12:05:00,5,AI889,AI,Air India,10159,33158,29665
377,DEL,GAU,09:30:00,2,02:35:00,12:05:00,2,AI889,AI,Air India,10159,26074,29130
378,DEL,GAU,09:30:00,3,02:35:00,12:05:00,3,AI889,AI,Air India,10159,30652,29130
379,DEL,GAU,09:30:00,6,02:35:00,12:05:00,6,AI889,AI,Air India,10159,26747,29665
380,DEL,GAU,09:30:00,4,02:35:00,12:05:00,4,AI889,AI,Air India,10159,31022,29130
381,DEL,VTZ,16:15:00,5,01:55:00,18:10:00,5,I5713,I5,AirAsia India,9417,24837,49444
382,DEL,VTZ,05:30:00,5,02:15:00,07:45:00,5,AI485,AI,Air India,9441,27015,22207
383,DEL,VTZ,05:30:00,3,02:15:00,07:45:00,3,AI485,AI,Air India,9525,26838,22207
384,DEL,VTZ,15:00:00,1,02:20:00,17:20:00,1,AI451,AI,Air India,9525,27060,22207
385,DEL,VTZ,16:15:00,2,01:55:00,18:10:00,2,I5713,I5,AirAsia India,9911,33304,49183
386,DEL,VTZ,16:15:00,3,01:55:00,18:10:00,3,I5713,I5,AirAsia India,9911,33482,58347
387,DEL,VTZ,16:15:00,1,01:55:00,18:10:00,1,I5713,I5,AirAsia India,9911,32231,45715
388,DEL,VTZ,16:15:00,4,01:55:00,18:10:00,4,I5713,I5,AirAsia India,9911,29932,52885
389,DEL,VTZ,16:15:00,6,01:55:00,18:10:00,6,I5713,I5,AirAsia India,9911,33678,52030
390,DEL,VTZ,05:05:00,2,02:20:00,07:25:00,2,6E2719,6E,IndiGo,9911,28227,47621
391,DEL,VTZ,05:05:00,1,02:20:00,07:25:00,1,6E2719,6E,IndiGo,9911,28302,48614
392,DEL,VTZ,05:05:00,6,02:20:00,07:25:00,6,6E2719,6E,IndiGo,9911,28304,58259
393,DEL,VTZ,05:05:00,5,02:20:00,07:25:00,5,6E2719,6E,IndiGo,9911,25824,41908
394,DEL,VTZ,05:05:00,3,02:20:00,07:25:00,3,6E2719,6E,IndiGo,9911,30064,47765
395,DEL,VTZ,05:05:00,4,02:20:00,07:25:00,4,6E2719,6E,IndiGo,9911,25618,43181
396,DEL,VTZ,19:35:00,4,02:25:00,22:00:00,4,6E2028,6E,IndiGo,9911,25625,40577
397,DEL,VTZ,19:35:00,1,02:25:00,22:00:00,1,6E2028,6E,IndiGo,9911,34285,49649
398,DEL,VTZ,19:35:00,5,02:25:00,22:00:00,5,6E2028,6E,IndiGo,9911,27800,47338
399,DEL,VTZ,19:35:00,2,02:25:00,22:00:00,2,6E2028,6E,IndiGo,9911,34682,39920
400,DEL,VTZ,19:35:00,3,02:25:00,22:00:00,3,6E2028,6E,IndiGo,9911,25437,53781
401,DEL,VTZ,19:35:00,6,02:25:00,22:00:00,6,6E2028,6E,IndiGo,9911,28244,50018
402,DEL,VTZ,19:35:00,0,02:25:00,22:00:00,0,6E2028,6E,IndiGo,9911,28626,41706
403,DEL,VTZ,05:05:00,0,02:20:00,07:25:00,0,6E2719,6E,IndiGo,10268,25830,43400
404,DEL,ATQ,08:00:00,2,01:10:00,09:10:00,2,UK697,UK,Vistara,6546,7937,17087
405,DEL,ATQ,13:40:00,6,01:10:00,14:50:00,6,UK691,UK,Vistara,6546,9795,17278
406,DEL,ATQ,13:40:00,4,01:10:00,14:50:00,4,UK691,UK,Vistara,6546,8596,17087
407,DEL,ATQ,08:00:00,4,01:10:00,09:10:00,4,UK697,UK,Vistara,6546,7937,17087
408,DEL,ATQ,13:40:00,2,01:10:00,14:50:00,2,UK691,UK,Vistara,6546,8596,17087
409,DEL,ATQ,08:00:00,6,01:10:00,09:10:00,6,UK697,UK,Vistara,6546,7937,17278
410,DEL,ATQ,08:00:00,5,01:10:00,09:10:00,5,UK697,UK,Vistara,6546,8417,21401
411,DEL,ATQ,13:40:00,0,01:10:00,14:50:00,0,UK691,UK,Vistara,6546,8424,21401
412,DEL,ATQ,13:40:00,5,01:10:00,14:50:00,5,UK691,UK,Vistara,6546,8596,21401
413,DEL,ATQ,08:00:00,0,01:10:00,09:10:00,0,UK697,UK,Vistara,6546,8244,21401
414,DEL,ATQ,19:20:00,3,01:30:00,20:50:00,3,SG2933,SG,SpiceJet,6728,17416,38349
415,DEL,ATQ,08:00:00,1,01:10:00,09:10:00,1,UK697,UK,Vistara,6729,7937,21401
416,DEL,ATQ,13:40:00,1,01:10:00,14:50:00,1,UK691,UK,Vistara,6729,8596,21401
417,DEL,ATQ,08:00:00,3,01:10:00,09:10:00,3,UK697,UK,Vistara,6729,7937,17087
418,DEL,ATQ,13:40:00,3,01:10:00,14:50:00,3,UK691,UK,Vistara,6729,8596,17425
419,DEL,ATQ,21:15:00,0,01:10:00,22:25:00,0,AI479,AI,Air India,6730,20492,17201
420,DEL,ATQ,21:15:00,5,01:10:00,22:25:00,5,AI479,AI,Air India,6730,21973,17200
421,DEL,ATQ,21:15:00,2,01:10:00,22:25:00,2,AI479,AI,Air India,6730,21169,17200
422,DEL,ATQ,21:15:00,3,01:10:00,22:25:00,3,AI479,AI,Air India,6730,20620,17537
423,DEL,ATQ,21:15:00,1,01:10:00,22:25:00,1,AI479,AI,Air India,6730,17171,17200
424,DEL,ATQ,21:15:00,6,01:10:00,22:25:00,6,AI479,AI,Air India,6730,17132,17200
425,DEL,ATQ,21:15:00,4,01:10:00,22:25:00,4,AI479,AI,Air India,6730,17401,17200
426,DEL,ATQ,22:10:00,0,01:15:00,23:25:00,0,6E2054,6E,IndiGo,7124,20800,39494
427,DEL,ATQ,22:10:00,3,01:15:00,23:25:00,3,6E2054,6E,IndiGo,7124,18400,32198
428,DEL,IXM,05:00:00,3,03:15:00,08:15:00,3,6E2105,6E,IndiGo,10631,32817,62372
429,DEL,IXM,05:00:00,1,03:15:00,08:15:00,1,6E2105,6E,IndiGo,11235,31709,59888
430,DEL,IXM,05:00:00,4,03:15:00,08:15:00,4,6E2105,6E,IndiGo,11235,28802,52857
431,DEL,IXM,05:00:00,2,03:15:00,08:15:00,2,6E2105,6E,IndiGo,11235,32385,48933
432,DEL,IXM,05:00:00,5,03:15:00,08:15:00,5,6E2105,6E,IndiGo,11235,29862,46037
433,DEL,IXM,05:00:00,6,03:15:00,08:15:00,6,6E2105,6E,IndiGo,11839,33062,50557
434,DEL,IXM,05:00:00,0,03:15:00,08:15:00,0,6E2105,6E,IndiGo,12442,36256,73289
435,DEL,NAG,05:15:00,0,01:45:00,07:00:00,0,AI497,AI,Air India,8036,22395,20068
436,DEL,NAG,05:15:00,4,01:45:00,07:00:00,4,AI497,AI,Air India,8179,22163,20068
437,DEL,NAG,05:15:00,3,01:45:00,07:00:00,3,AI497,AI,Air India,8179,22916,20068
438,DEL,NAG,05:15:00,6,01:45:00,07:00:00,6,AI497,AI,Air India,8179,21847,20068
439,DEL,NAG,05:15:00,1,01:45:00,07:00:00,1,AI497,AI,Air India,8179,27588,20068
440,DEL,NAG,17:50:00,1,01:45:00,19:35:00,1,G82519,G8,Go First,8456,29497,41564
441,DEL,NAG,17:50:00,2,01:45:00,19:35:00,2,G82519,G8,Go First,8456,25119,48899
442,DEL,NAG,17:50:00,0,01:45:00,19:35:00,0,G82519,G8,Go First,8456,24204,48223
443,DEL,NAG,09:35:00,0,01:30:00,11:05:00,0,6E5328,6E,IndiGo,8578,22857,40087
444,DEL,NAG,09:35:00,2,01:30:00,11:05:00,2,6E5328,6E,IndiGo,8578,28486,46198
445,DEL,NAG,09:35:00,3,01:30:00,11:05:00,3,6E5328,6E,IndiGo,8578,28306,35266
446,DEL,NAG,05:15:00,4,01:40:00,06:55:00,4,6E5005,6E,IndiGo,8578,28007,40906
447,DEL,NAG,05:15:00,6,01:40:00,06:55:00,6,6E5005,6E,IndiGo,8578,23032,46001
448,DEL,NAG,13:25:00,4,01:40:00,15:05:00,4,6E6191,6E,IndiGo,8578,27375,38345
449,DEL,NAG,13:25:00,0,01:40:00,15:05:00,0,6E6191,6E,IndiGo,8578,27935,40187
450,DEL,NAG,13:25:00,3,01:40:00,15:05:00,3,6E6191,6E,IndiGo,8578,26967,38365
451,DEL,NAG,20:55:00,0,01:40:00,22:35:00,0,6E5018,6E,IndiGo,8578,26604,39410
452,DEL,NAG,20:55:00,5,01:40:00,22:35:00,5,6E5018,6E,IndiGo,8578,27443,41737
453,DEL,NAG,13:25:00,5,01:40:00,15:05:00,5,6E6191,6E,IndiGo,8578,21775,50119
454,DEL,NAG,20:55:00,4,01:40:00,22:35:00,4,6E5018,6E,IndiGo,8578,26023,44326
455,DEL,NAG,13:25:00,2,01:40:00,15:05:00,2,6E6191,6E,IndiGo,8578,22665,41289
456,DEL,NAG,20:55:00,2,01:40:00,22:35:00,2,6E5018,6E,IndiGo,8578,26971,41850
457,DEL,NAG,05:15:00,2,01:40:00,06:55:00,2,6E5005,6E,IndiGo,8578,22836,41284
458,DEL,NAG,17:50:00,6,01:45:00,19:35:00,6,G82519,G8,Go First,8578,27650,39893
459,DEL,NAG,17:50:00,5,01:45:00,19:35:00,5,G82519,G8,Go First,8578,28836,46814
460,DEL,IXC,13:40:00,1,01:05:00,14:45:00,1,UK706,UK,Vistara,6058,7336,35363
461,DEL,IXC,17:10:00,1,01:05:00,18:15:00,1,UK637,UK,Vistara,6058,7163,18705
462,DEL,IXC,13:40:00,4,01:05:00,14:45:00,4,UK706,UK,Vistara,6058,7336,23019
463,DEL,IXC,13:40:00,6,01:05:00,14:45:00,6,UK706,UK,Vistara,6058,11053,39677
464,DEL,IXC,13:40:00,2,01:05:00,14:45:00,2,UK706,UK,Vistara,6058,7336,30570
465,DEL,IXC,17:10:00,6,01:05:00,18:15:00,6,UK637,UK,Vistara,6058,7336,23019
466,DEL,IXC,17:10:00,2,01:05:00,18:15:00,2,UK637,UK,Vistara,6058,9614,18705
467,DEL,IXC,17:10:00,4,01:05:00,18:15:00,4,UK637,UK,Vistara,6058,7336,27693
468,DEL,IXC,17:10:00,5,01:05:00,18:15:00,5,UK637,UK,Vistara,6058,7336,23378
469,DEL,IXC,05:40:00,4,00:55:00,06:35:00,4,6E315,6E,IndiGo,6646,23009,26828
470,DEL,IXC,21:10:00,2,00:55:00,22:05:00,2,6E2194,6E,IndiGo,6646,22019,37312
471,DEL,IXC,05:40:00,6,00:55:00,06:35:00,6,6E315,6E,IndiGo,6646,17589,33466
472,DEL,IXC,05:40:00,0,00:55:00,06:35:00,0,6E315,6E,IndiGo,6646,17591,30813
473,DEL,IXC,21:10:00,5,00:55:00,22:05:00,5,6E2194,6E,IndiGo,6646,20994,35246
474,DEL,IXC,21:10:00,3,00:55:00,22:05:00,3,6E2194,6E,IndiGo,6646,22145,34557
475,DEL,IXC,05:40:00,1,00:55:00,06:35:00,1,6E315,6E,IndiGo,6646,19887,39698
476,DEL,IXC,17:15:00,0,00:55:00,18:10:00,0,6E2127,6E,IndiGo,6646,22630,37706
477,DEL,IXC,17:15:00,2,00:55:00,18:10:00,2,6E2127,6E,IndiGo,6646,18276,37679
478,DEL,IXC,21:10:00,1,00:55:00,22:05:00,1,6E2194,6E,IndiGo,6646,18186,29462
479,DEL,IXC,21:10:00,0,00:55:00,22:05:00,0,6E2194,6E,IndiGo,6646,21143,30477
480,DEL,IXC,17:15:00,3,00:55:00,18:10:00,3,6E2127,6E,IndiGo,6646,16879,34721
481,DEL,IXC,21:10:00,4,00:55:00,22:05:00,4,6E2194,6E,IndiGo,6646,21396,38798
482,DEL,IXC,21:10:00,6,00:55:00,22:05:00,6,6E2194,6E,IndiGo,6646,22065,30786
483,DEL,IXC,05:40:00,2,00:55:00,06:35:00,2,6E315,6E,IndiGo,6646,23230,28851
484,DEL,IXC,17:15:00,1,00:55:00,18:10:00,1,6E2127,6E,IndiGo,6646,19875,37441
485,DEL,IXJ,12:45:00,2,01:30:00,14:15:00,2,G8697,G8,Go First,4393,11107,20135
486,DEL,IXJ,14:00:00,2,01:35:00,15:35:00,2,G8185,G8,Go First,4393,13070,18815
487,DEL,IXJ,09:20:00,2,01:20:00,10:40:00,2,SG160,SG,SpiceJet,4723,13141,21684
488,DEL,IXJ,13:25:00,6,01:30:00,14:55:00,6,UK994,UK,Vistara,6429,8596,24098
489,DEL,IXJ,13:25:00,1,01:30:00,14:55:00,1,UK994,UK,Vistara,6429,8596,24098
490,DEL,IXJ,13:25:00,3,01:30:00,14:55:00,3,UK994,UK,Vistara,6609,8596,24098
491,DEL,IXJ,13:25:00,4,01:30:00,14:55:00,4,UK994,UK,Vistara,6609,8596,21701
492,DEL,IXJ,13:25:00,5,01:30:00,14:55:00,5,UK994,UK,Vistara,6609,8596,24098
493,DEL,IXJ,09:20:00,6,01:20:00,10:40:00,6,SG160,SG,SpiceJet,6610,17092,33449
494,DEL,IXJ,09:20:00,3,01:20:00,10:40:00,3,SG160,SG,SpiceJet,6610,19637,35155
495,DEL,IXJ,09:20:00,0,01:20:00,10:40:00,0,SG160,SG,SpiceJet,6610,20226,30796
496,DEL,IXJ,09:20:00,1,01:20:00,10:40:00,1,SG160,SG,SpiceJet,6610,21311,27225
497,DEL,IXJ,09:20:00,4,01:20:00,10:40:00,4,SG160,SG,SpiceJet,6610,21173,37588
498,DEL,IXJ,10:50:00,5,01:30:00,12:20:00,5,AI821,AI,Air India,6610,21075,20495
499,DEL,IXJ,10:50:00,6,01:30:00,12:20:00,6,AI821,AI,Air India,6610,21179,20495
500,DEL,IXJ,13:25:00,2,01:30:00,14:55:00,2,UK994,UK,Vistara,6708,8596,19784
501,DEL,IXJ,12:45:00,1,01:30:00,14:15:00,1,G8697,G8,Go First,6879,22654,30972
502,DEL,IXJ,12:45:00,0,01:30:00,14:15:00,0,G8697,G8,Go First,6879,22190,27714
503,DEL,IXJ,14:00:00,1,01:35:00,15:35:00,1,G8185,G8,Go First,6879,22894,36169
504,DEL,IXJ,14:00:00,0,01:35:00,15:35:00,0,G8185,G8,Go First,6879,21810,32279
505,DEL,IXJ,10:50:00,4,01:30:00,12:20:00,4,AI821,AI,Air India,6960,17932,19896
506,DEL,IXJ,10:50:00,0,01:30:00,12:20:00,0,AI821,AI,Air India,6960,20721,19896
507,DEL,IXJ,12:45:00,6,01:30:00,14:15:00,6,G8697,G8,Go First,6996,20755,40188
508,DEL,IXJ,12:45:00,5,01:30:00,14:15:00,5,G8697,G8,Go First,6996,18563,34773
509,DEL,IXJ,12:45:00,3,01:30:00,14:15:00,3,G8697,G8,Go First,6996,18618,34493
510,DEL,SXR,13:50:00,1,01:35:00,15:25:00,1,SG8492,SG,SpiceJet,4286,11963,21756
511,DEL,SXR,14:50:00,1,01:35:00,16:25:00,1,SG8150,SG,SpiceJet,4286,11315,24210
512,DEL,SXR,16:35:00,1,01:35:00,18:10:00,1,SG918,SG,SpiceJet,4286,11261,18735
513,DEL,SXR,09:25:00,1,01:35:00,11:00:00,1,SG8963,SG,SpiceJet,4286,13991,21770
514,DEL,SXR,13:50:00,0,01:35:00,15:25:00,0,SG8492,SG,SpiceJet,4528,15423,20220
